# G2 Apollo unanchored-function provenance census; regenerated by tools/analyze_g2_apollo_unanchored_census.py
entry	body_start	body_end_exclusive	envelope_bytes	official_opaque_bytes	bucket	evidence	confidence	detail
0x00473AC6	0x00473AC6	0x00473AD0	10	0	first-party	closed-module-manifest	high	function-map manifest g2-displaydrv-manager
0x00473B34	0x00473B34	0x00473B46	18	0	first-party	closed-module-manifest	high	function-map manifest g2-displaydrv-manager
0x00473B46	0x00473B46	0x00473B54	14	0	first-party	closed-module-manifest	high	function-map manifest g2-displaydrv-manager
0x00474550	0x00474550	0x004745F4	164	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x004745F4	0x004745F4	0x00474634	64	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474634	0x00474634	0x00474682	78	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474814	0x00474814	0x00474870	92	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474870	0x00474870	0x004748B4	68	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x004748B4	0x004748B4	0x00474910	92	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474910	0x00474910	0x0047498C	124	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x0047498C	0x0047498C	0x00474A02	118	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474A02	0x00474A02	0x00474A76	116	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474A76	0x00474A76	0x00474B02	140	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474B02	0x00474B02	0x00474BB8	182	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474BB8	0x00474BB8	0x00474C66	174	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474C66	0x00474C66	0x00474CD2	108	0	first-party	closed-module-manifest	high	function-map manifest g2-file-runtime
0x00474EB4	0x00474EB4	0x00474EFA	70	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00474EFA	0x00474EFA	0x00474F32	56	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00474F32	0x00474F32	0x00475014	226	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00475014	0x00475014	0x0047510E	250	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047510E	0x0047510E	0x00475194	134	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x004751C8	0x004751C8	0x00475230	104	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00475230	0x00475230	0x00475286	86	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x00475DE0	0x00475DE0	0x00475DFA	26	0	first-party	closed-module-manifest	high	function-map manifest g2-thread-ble-message
0x00475FC0	0x00475FC0	0x00475FE2	34	0	iar-dlib	call-topology-single-family	medium	every closed-world call target is iar-dlib
0x004763B8	0x004763B8	0x004763F0	56	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x004780DC	0x004780DC	0x004780F8	28	0	first-party	closed-module-manifest	high	function-map manifest g2-app-connect-params
0x004780F8	0x004780F8	0x0047810C	20	0	first-party	closed-module-manifest	high	function-map manifest g2-app-connect-params
0x00478110	0x00478110	0x0047814C	60	0	first-party	closed-module-manifest	high	function-map manifest g2-app-connect-params
0x00478252	0x00478252	0x0047826C	26	0	first-party	closed-module-manifest	high	function-map manifest g2-app-connect-params
0x0047A47C	0x0047A47C	0x0047A49C	32	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047A5C0	0x0047A5C0	0x0047A5D0	16	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A5D0	0x0047A5D0	0x0047A600	48	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A600	0x0047A600	0x0047A62C	44	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A630	0x0047A630	0x0047A676	70	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A676	0x0047A676	0x0047A6AC	54	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A6B4	0x0047A6B4	0x0047A700	76	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047A85C	0x0047A85C	0x0047A892	54	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047AD74	0x0047AD74	0x0047ADC6	82	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047ADD4	0x0047ADD4	0x0047AE26	82	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047AE78	0x0047AE78	0x0047AEC0	72	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047AEC0	0x0047AEC0	0x0047AEC8	8	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047AEC8	0x0047AEC8	0x0047AED4	12	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B3AE	0x0047B3AE	0x0047B3CC	30	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047B3CC	0x0047B3CC	0x0047B3E2	22	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047B3E2	0x0047B3E2	0x0047B40C	42	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047B40C	0x0047B40C	0x0047B418	12	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B418	0x0047B418	0x0047B438	32	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B438	0x0047B438	0x0047B45A	34	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B45A	0x0047B45A	0x0047B460	6	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B468	0x0047B468	0x0047B47E	22	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B488	0x0047B488	0x0047B48E	6	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B48E	0x0047B48E	0x0047B4AC	30	0	cordio	call-topology-single-family	medium	every closed-world call target is cordio
0x0047B4C8	0x0047B4C8	0x0047B4CE	6	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047B4CE	0x0047B4CE	0x0047B4D4	6	0	cordio	link-order-sandwich	low	bracketed in link order by cordio
0x0047CBC4	0x0047CBC4	0x0047CBE8	36	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047CBE8	0x0047CBE8	0x0047CC14	44	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047CC1C	0x0047CC1C	0x0047CC5E	66	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047CC60	0x0047CC60	0x004D2B9A	352058	0	rejected-oversized-envelope	analyzer-artifact	high	envelope exceeds the 16,384-byte trust cap; mixed data region
0x0047CE90	0x0047CE90	0x0047CED6	70	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047CED6	0x0047CED6	0x0047CF28	82	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047CF28	0x0047CF28	0x0047CF60	56	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D870	0x0047D870	0x0047D8B8	72	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D8B8	0x0047D8B8	0x0047D8C2	10	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D8C2	0x0047D8C2	0x0047D8CE	12	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D8CE	0x0047D8CE	0x0047D8E4	22	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D8E4	0x0047D8E4	0x0047D8F0	12	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D8F0	0x0047D8F0	0x0047D8FC	12	0	first-party	closed-module-manifest	high	function-map manifest g2-ux-system
0x0047D9C4	0x0047D9C4	0x0047D9CC	8	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047D9CC	0x0047D9CC	0x0047D9FA	46	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047D9FC	0x0047D9FC	0x0047DA16	26	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DA16	0x0047DA16	0x0047DA58	66	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DA58	0x0047DA58	0x0047DA78	32	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DA78	0x0047DA78	0x0047DAC0	72	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DAC0	0x0047DAC0	0x0047DB02	66	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DB02	0x0047DB02	0x0047DC22	288	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DC74	0x0047DC74	0x0047DCB4	64	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DCB4	0x0047DCB4	0x0047DCE4	48	0	investigation-required-mixed	call-topology-mixed	none	call targets span cmsis-freertos|first-party
0x0047DCE4	0x0047DCE4	0x0047DCEC	8	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DCEC	0x0047DCEC	0x0047DD08	28	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DD08	0x0047DD08	0x0047DD62	90	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DD62	0x0047DD62	0x0047DD8A	40	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DD92	0x0047DD92	0x0047DDAC	26	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DDAC	0x0047DDAC	0x0047DDFE	82	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DDFE	0x0047DDFE	0x0047DE0A	12	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DE0A	0x0047DE0A	0x0047DE18	14	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DE18	0x0047DE18	0x0047DE7A	98	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047DE7A	0x0047DE7A	0x0047DEB4	58	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DEB4	0x0047DEB4	0x0047DF28	116	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DF28	0x0047DF28	0x0047DF8A	98	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DF8A	0x0047DF8A	0x0047DFEC	98	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047DFEC	0x0047DFEC	0x0047E06A	126	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E06A	0x0047E06A	0x0047E080	22	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E088	0x0047E088	0x0047E090	8	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E090	0x0047E090	0x0047E0C8	56	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E0C8	0x0047E0C8	0x0047E13E	118	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E144	0x0047E144	0x0047E172	46	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E178	0x0047E178	0x0047E1EC	116	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E1EC	0x0047E1EC	0x0047E220	52	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E220	0x0047E220	0x0047E232	18	0	first-party	call-topology-single-family	medium	every closed-world call target is first-party
0x0047E232	0x0047E232	0x0047E272	64	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E2D0	0x0047E2D0	0x0047E320	80	0	first-party	closed-module-manifest	high	function-map manifest g2-onboarding-data-manager
0x0047E470	0x0047E470	0x0047E4A6	54	0	first-party	closed-module-manifest	high	function-map manifest g2-onboarding-data-manager
0x0047E674	0x0047E674	0x0047E6DC	104	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E6DC	0x0047E6DC	0x0047E712	54	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E712	0x0047E712	0x0047E75A	72	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E75A	0x0047E75A	0x0047E7B0	86	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E7B0	0x0047E7B0	0x0047E812	98	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E812	0x0047E812	0x0047E83A	40	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047E93C	0x0047E93C	0x0047E97A	62	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EAB8	0x0047EAB8	0x0047EAF6	62	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EAF6	0x0047EAF6	0x0047EB26	48	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EB26	0x0047EB26	0x0047EB4A	36	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EB4A	0x0047EB4A	0x0047EB6C	34	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EB94	0x0047EB94	0x0047EBD8	68	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EBD8	0x0047EBD8	0x0047EBF8	32	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EBF8	0x0047EBF8	0x0047ED10	280	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047ED10	0x0047ED10	0x0047ED52	66	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047ED52	0x0047ED52	0x0047ED64	18	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047ED64	0x0047ED64	0x0047ED76	18	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047ED76	0x0047ED76	0x0047EE1E	168	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EE30	0x0047EE30	0x0047EE4A	26	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EE4A	0x0047EE4A	0x0047EE5A	16	0	first-party	link-order-sandwich	low	bracketed in link order by first-party
0x0047EF10	0x0047EF10	0x0047EF18	8	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047EF18	0x0047EF18	0x0047EF38	32	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047EF38	0x0047EF38	0x0047EF74	60	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F108	0x0047F108	0x0047F11C	20	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F11C	0x0047F11C	0x0047F204	232	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F204	0x0047F204	0x0047F3C6	450	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F3C6	0x0047F3C6	0x0047F418	82	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F418	0x0047F418	0x0047F46A	82	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F46A	0x0047F46A	0x0047F56E	260	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F56E	0x0047F56E	0x0047F5B8	74	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F5B8	0x0047F5B8	0x0047F6F2	314	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F6F2	0x0047F6F2	0x0047F7AE	188	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F7AE	0x0047F7AE	0x0047F90C	350	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F90C	0x0047F90C	0x0047F942	54	0	investigation-required-no-evidence	none	none	no closed-world evidence
0x0047F954	0x0047F954	0x0047FAB4	352	0	investigation-required-no-evidence	none	none	no closed-world evidence
