image,inventory_source,entry,end,size,recovered_name,provider_family,source_disposition,upstream_symbol,confidence,evidence
application,ghidra_functions_csv,0x0004cc60,0x0004ccbb,92,FUN_0004cc60,r1_product_specific,clean_room_behavior_only,r1_glasses_tx_power_set,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004cccc,0x0004ce9b,464,FUN_0004cccc,r1_product_specific,clean_room_behavior_only,r1_peer_is_target_glasses,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d024,0x0004d175,338,FUN_0004d024,r1_product_specific,clean_room_behavior_only,r1_peripheral_watchdog_plan_step,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d2f4,0x0004d3d3,224,FUN_0004d2f4,r1_product_specific,clean_room_behavior_only,r1_connection_phy_update_plan,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d4ac,0x0004d577,204,FUN_0004d4ac,r1_nordic_sdk_provider_adapter,clean_room_adapter_only_use_nordic_sdk,r1_connection_parameter_mode_adapter,high,"Function-local Nordic SDK control flow with a bounded R1-specific service, event, or formatting seam; only that product seam is local."
application,ghidra_functions_csv,0x0004d584,0x0004d589,6,FUN_0004d584,r1_product_specific,clean_room_behavior_only,r1_conn_field6_set,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d590,0x0004d5eb,92,FUN_0004d590,r1_product_specific,clean_room_behavior_only,r1_app_ble_set_fast_mode_delayed,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d654,0x0004d801,430,FUN_0004d654,r1_product_specific,clean_room_behavior_only,r1_glasses_connection_role_assign,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004d9b0,0x0004da0f,96,FUN_0004d9b0,r1_product_specific,clean_room_behavior_only,r1_peer_address_record_update,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004da28,0x0004dbd5,430,FUN_0004da28,r1_product_specific,clean_room_behavior_only,r1_phone_connection_role_assign,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004dd78,0x0004ddd9,98,FUN_0004dd78,r1_product_specific,clean_room_behavior_only,r1_app_ble_set_slow_mode,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004de44,0x0004de9d,90,FUN_0004de44,r1_product_specific,clean_room_behavior_only,r1_app_ble_set_slow_mode_again,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004df18,0x0004dfb9,162,FUN_0004df18,r1_provider_configuration_glue,clean_room_configuration_only_use_pinned_provider,r1_nordic_ble_bootstrap_configuration,high,Recovered R1-specific configuration/call boundary; implementation internals are supplied by the pinned Nordic SDK provider.
application,ghidra_functions_csv,0x0004e070,0x0004e0e5,118,FUN_0004e070,r1_product_specific,clean_room_behavior_only,r1_touch_set_fast_mode,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e150,0x0004e1d5,134,FUN_0004e150,r1_product_specific,clean_room_behavior_only,r1_tx_power_plan,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e1e0,0x0004e1e1,2,FUN_0004e1e0,r1_product_specific,clean_room_behavior_only,r1_legacy_pair_hook_nop,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e1e4,0x0005cb61,40,FUN_0004e1e4,r1_product_specific,clean_room_behavior_only,r1_boot_ctor_run,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e1f8,0x0004e217,32,FUN_0004e1f8,r1_product_specific,clean_room_behavior_only,r1_legacy_cmd_cancel_event_reply,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e21c,0x0004e255,58,FUN_0004e21c,r1_product_specific,clean_room_behavior_only,r1_ear_worn_state_notify,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e258,0x0004e427,464,FUN_0004e258,r1_product_specific,clean_room_behavior_only,r1_legacy_command_route_frame,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e48c,0x0004e4a9,30,FUN_0004e48c,r1_product_specific,clean_room_behavior_only,r1_gap_ppcp_set_checked,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e4b4,0x0004e51b,104,FUN_0004e4b4,r1_provider_configuration_glue,clean_room_configuration_only_use_pinned_provider,r1_nordic_peer_manager_configuration,high,Recovered R1-specific configuration/call boundary; implementation internals are supplied by the pinned Nordic SDK provider.
application,ghidra_functions_csv,0x0004e5bc,0x0004e601,70,FUN_0004e5bc,r1_product_specific,clean_room_behavior_only,r1_fatal_error_log,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e650,0x0004e65d,14,FUN_0004e650,r1_product_specific,clean_room_behavior_only,r1_hvx_send_flush_200,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e65e,0x0004e66b,14,FUN_0004e65e,r1_product_specific,clean_room_behavior_only,r1_hvx_send_flush_100,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e66c,0x0004e6e3,120,FUN_0004e66c,r1_provider_configuration_glue,clean_room_configuration_only_use_pinned_provider,r1_bae8_transport_provider_configuration,high,Recovered R1-specific configuration/call boundary; implementation internals are supplied by the pinned Nordic SDK provider.
application,ghidra_functions_csv,0x0004e740,0x0004e8ab,364,FUN_0004e740,r1_product_specific,clean_room_behavior_only,r1_export_plan_command,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e9bc,0x0004e9cf,20,FUN_0004e9bc,r1_product_specific,clean_room_behavior_only,r1_peers_delete_checked,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e9d0,0x0004e9d5,6,FUN_0004e9d0,r1_product_specific,clean_room_behavior_only,r1_ble_control_flag_get,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004e9e8,0x0004e9eb,4,thunk_FUN_0003510c,yhmicros_yhm2710_candidate,clean_room_reimplementation_owner_authorized,,candidate,"Function references YHMICROS YHM2710-specific identification, configuration, or diagnostics. The exact vendor source remains unlicensed; the complete 36-entry closure is independently reconstructed in reconstructed/yhm2710 under the owner-authorized full-reduction policy."
application,ghidra_functions_csv,0x0004e9ec,0x0004ea05,26,FUN_0004e9ec,r1_product_specific,clean_room_behavior_only,r1_rtc_open_enable,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004eb60,0x0004eb7b,28,FUN_0004eb60,r1_product_specific,clean_room_behavior_only,r1_touch_pending_flag_consume,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004eb80,0x0004ebd5,86,FUN_0004eb80,r1_product_specific,clean_room_behavior_only,r1_touch_board_open,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004ebdc,0x0004ebe9,14,FUN_0004ebdc,r1_product_specific,clean_room_behavior_only,r1_touch_power_on_step,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004ebec,0x0004ec2b,64,FUN_0004ebec,nordic_nrf5_sdk_17_1_0,use_nordic_sdk,sd_nvic_critical_region_enter,high,Exact function-local SDK evidence and semantic control flow correlate to Nordic SDK 17.1.0 components/softdevice/s140/headers/nrf_nvic.h::sd_nvic_critical_region_enter.
application,ghidra_functions_csv,0x0004ec34,0x0004ec61,46,FUN_0004ec34,nordic_nrf5_sdk_17_1_0,use_nordic_sdk,sd_nvic_critical_region_exit,high,Exact function-local SDK evidence and semantic control flow correlate to Nordic SDK 17.1.0 components/softdevice/s140/headers/nrf_nvic.h::sd_nvic_critical_region_exit.
application,ghidra_functions_csv,0x0004ec6c,0x0004ec9b,48,FUN_0004ec6c,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): sleep_algorithm. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x0004ec9c,0x0004ecdd,66,FUN_0004ec9c,gomore_health_algorithm_candidate,clean_room_reimplementation_owner_authorized,gomore_primitives_quantized_argmin,high,"Owner-authorized clean-room reconstruction of the complete small-function behavior from SHA-pinned Ghidra and Thumb-2 evidence in reconstructed/gomore_primitives/. Provider calls are typed bindings; no GoMore source, model data, or opaque firmware bytes are incorporated."
application,ghidra_functions_csv,0x0004ece0,0x0004ed0f,48,FUN_0004ece0,gomore_health_algorithm_candidate,vendor_source_required_not_redistributable,,candidate,"Function entry is covered by SHA-pinned GoMore algorithm audit scope(s): sleep_algorithm. The audited code range, constants, and direct-call topology establish a vendor-algorithm boundary, but the exact SDK version, private symbol, source package, and license remain unresolved."
application,ghidra_functions_csv,0x0004ed14,0x0004ed29,22,FUN_0004ed14,r1_product_specific,clean_room_behavior_only,r1_module_stream_unregister_c,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004ef24,0x0004ef87,100,FUN_0004ef24,r1_product_specific,clean_room_behavior_only,r1_eat_respond_format,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004ef8c,0x0004efed,98,FUN_0004ef8c,r1_product_specific,clean_room_behavior_only,r1_eat_core_init,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004f10c,0x0004f159,78,FUN_0004f10c,r1_product_specific,clean_room_behavior_only,r1_factory_device_info_query,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
application,ghidra_functions_csv,0x0004f160,0x0004f1a7,72,FUN_0004f160,r1_product_specific,clean_room_behavior_only,r1_version_query_response,high,Accepted R1 decompilation/security-audit behavior address; no third-party implementation identified.
